temperature,humidity,persons,monthly_target,AC_count,AC_usage,AC_days,fan_count,fan_usage,fan_days,fridge_count,fridge_usage,fridge_days,washing_machine_count,washing_machine_usage,washing_machine_days,TV_count,TV_usage,TV_days,light_count,light_usage,light_days,wifi_count,wifi_usage,wifi_days,other_count,other_usage,other_days,energy_usage
27.76868256,59.89174299,3,306.9137327,1,9.764565294,29,1,9.380538536,9,1,0.683483714,6,0,4.64270405,21,1,9.28132186,23,2,1.111693328,21,1,8.631339625,23,2,7.600224191,28,609.6022714
25.43527508,63.32181306,2,202.0832796,0,9.546663569,2,2,1.531348006,30,2,9.550985562,21,0,0.200343841,4,2,2.381220714,11,0,5.902152356,4,0,5.844414641,25,2,9.794253958,26,731.857436
20.55269526,73.1521067,1,121.1711394,1,8.001375828,15,0,0.09846825,14,2,1.930149854,6,2,1.40979337,2,1,4.238578942,16,0,6.816815901,24,2,2.132348654,7,1,4.311128878,22,227.2450709
17.99663418,43.70728448,3,389.8630785,1,2.416589208,30,0,2.380852128,6,1,8.827420762,22,1,6.78846385,15,2,0.146285392,29,2,9.343300082,30,1,0.905198979,28,1,0.67223235,2,675.2902384
23.44037929,89.78003496,5,326.4555351,2,0.680373141,13,2,8.202768598,3,1,8.094732096,25,0,7.474616035,25,1,8.793216593,24,1,7.802034969,13,0,6.995964528,13,2,4.608899696,3,447.2699845
38.5727426,88.48758973,3,574.3721976,1,3.169041377,11,1,2.09321816,13,1,9.678599241,29,2,1.153190332,7,2,1.545721515,11,0,6.438472028,29,0,7.217702773,4,2,0.464336554,27,267.4009932
23.0800733,69.01954118,2,130.3024539,0,2.667945494,27,0,2.408780637,23,0,4.778906609,17,1,2.277095504,23,2,8.614748123,15,1,1.168123168,14,0,1.725317007,21,1,2.942504081,9,192.0435415
27.96976554,41.97254706,4,442.6976717,1,5.059258001,11,2,1.298988045,15,2,7.273972938,29,0,0.989044465,6,1,3.29387322,9,1,3.737335168,24,2,0.281903155,1,0,5.868797918,8,723.3384867
32.57547397,70.81369455,3,112.4831111,0,7.777279101,28,2,7.154362033,13,0,3.70710657,9,0,4.334128439,18,1,3.6813359,26,2,1.388416425,11,2,4.082835132,26,0,3.096228929,9,152.7949441
24.09074006,34.33190454,4,185.7170884,2,8.583229389,10,0,0.691741905,2,0,1.84368238,17,2,1.261160707,13,1,0.391322545,24,0,8.812127325,26,2,5.827187021,27,0,6.853952459,12,590.0880257
39.29455207,31.83915013,5,326.7895,0,8.448640854,16,2,3.312083023,16,0,4.430759329,13,2,4.372960172,14,1,3.268787898,30,2,7.496211556,12,0,7.060024096,24,0,8.219863277,0,391.4558266
39.06118237,45.46097331,3,327.4362214,1,3.596755612,7,1,2.824987266,20,0,1.657490154,9,1,7.320982558,16,0,8.883636828,11,2,7.575367868,23,0,8.099450092,30,1,4.204391793,11,391.3633031
21.2945574,57.7573774,1,442.8502715,2,6.872343435,16,2,5.551597298,13,2,9.820446228,6,2,6.833886331,20,0,0.255474011,10,2,6.522565178,30,1,6.105374273,21,0,9.001379513,10,1095.881502
27.43121265,82.09635032,4,555.1065174,1,3.128341975,20,1,7.30416265,17,2,0.962464911,29,2,2.804604869,0,2,4.06327473,24,2,5.070435369,22,1,1.108806086,27,2,0.798389314,20,200.3999979
22.52195775,73.63014419,5,419.5160795,2,0.609055432,24,1,5.328764347,2,0,5.892117235,25,1,6.737625492,5,2,0.313996298,28,1,1.499710595,29,1,6.825816721,24,0,8.401131642,7,211.155868
22.12101236,74.56239127,1,576.7675489,2,7.015652656,22,0,9.31025993,29,1,6.264638553,6,2,9.277121309,26,0,3.709234251,13,0,3.296948867,17,1,9.841766429,10,1,8.285731454,25,1258.554544
15.92217368,55.52960007,1,540.8078199,1,0.098275526,19,2,9.514426389,21,2,5.380795429,6,1,3.475243871,22,2,1.726406408,21,0,1.369157925,13,0,9.055845846,25,0,3.219938963,22,588.6203105
30.23910835,50.75609955,1,392.2498978,1,4.091825875,10,1,3.614653285,18,0,6.621858857,4,1,3.291191537,14,1,2.522183933,19,0,7.249131429,23,2,8.716689093,2,0,2.987151871,13,164.1596279
27.56697558,52.26232578,1,516.8959755,2,3.293792693,24,1,7.776803763,2,1,1.16180775,0,1,5.714386515,30,2,8.775983732,12,1,1.60228776,18,2,3.021701534,21,1,3.050949812,13,452.8083686
16.28696878,89.25897382,3,421.2888052,2,6.933775385,24,2,7.388013833,11,1,5.550185242,13,2,2.45501811,11,2,4.360492206,1,1,7.021135502,21,2,7.507881765,25,0,8.113937123,19,772.341198
21.96616161,32.40655148,3,139.2789155,1,7.662454728,1,1,8.929645917,21,0,2.872125711,17,1,6.51578928,20,2,2.737979914,26,2,6.922553896,25,2,8.51103446,15,1,8.316534876,22,403.022397
37.70664715,82.02188977,3,470.2823616,0,3.04094636,9,2,4.479436402,4,2,9.401760633,12,2,8.322617707,19,0,5.89338378,19,2,4.59304479,6,1,6.783262046,20,0,3.297224588,16,619.3234613
20.98904727,64.72052451,5,147.4542206,1,8.116270144,9,0,5.304731872,9,1,7.620716534,24,1,4.593185051,1,0,1.421069598,6,2,1.352286541,27,0,2.505617566,15,1,5.925903474,21,261.1774843
18.6223718,56.31692515,5,397.0413903,2,2.939167605,10,1,4.157743136,8,2,9.725144822,7,2,6.795073249,4,2,2.593916074,0,2,3.148008261,5,2,9.538339719,8,0,1.389332294,24,357.2969317
27.23631901,73.51545962,5,451.3201029,1,4.4632636,27,1,8.503769193,0,2,0.375560697,7,1,6.518854239,8,1,5.462479676,29,0,3.200931091,4,0,4.508194115,12,2,4.687787383,18,355.6982882
39.64126135,59.20013649,2,133.2638041,0,7.27018527,5,2,2.297023154,12,1,2.851331752,9,0,0.386655618,19,2,2.375230418,24,2,7.003851331,3,1,1.298055587,9,2,9.987928509,19,12.81603791
21.05138179,82.40539428,5,215.397327,1,6.929202292,3,2,2.397090782,2,0,1.954225866,16,0,1.834162952,13,0,6.791277374,2,1,1.137430194,17,1,1.097778951,30,1,1.588391477,23,-21.61600993
31.80338869,84.04211184,3,557.8361161,2,9.873684723,23,2,3.726051036,18,1,0.111545873,5,0,8.935300018,17,1,4.914913023,28,1,8.290686462,24,2,6.475189873,16,1,9.4756264,27,926.8859496
34.04049038,55.30325561,3,408.1572461,1,2.251610242,11,2,2.303428321,10,1,2.423257302,14,1,9.388921474,28,2,7.719890703,28,1,7.610072902,13,2,4.377096464,24,1,8.24254722,20,621.222167
20.9409386,46.60966783,2,223.1430094,2,6.623179135,10,1,5.610068364,15,2,6.787759835,14,2,7.804396399,30,0,9.482445357,19,2,1.863069182,15,1,0.944838752,20,2,9.722146509,20,1023.57578
33.20540872,65.54101972,2,445.3398856,2,6.096819083,22,0,1.344901065,5,0,2.310889221,24,1,9.212481483,21,1,1.158048893,11,0,7.191643818,22,1,7.403645722,16,1,1.795787606,30,643.778695
24.19457832,84.74180074,5,398.38821,1,9.150984545,22,0,3.201862194,23,2,5.090034455,15,1,3.061486509,7,2,3.3466501,4,0,6.685131815,22,0,7.993251673,9,0,2.135184904,16,477.6116084
30.80764576,42.63973134,4,350.78785,2,1.563621416,26,0,9.134446985,2,1,8.87818115,30,1,2.477109718,1,0,3.195490629,11,2,7.481208001,19,1,7.254156308,7,1,0.168671817,5,472.3340744
30.83824277,67.37799501,2,588.0934875,2,7.517981636,25,0,4.092254802,18,0,6.937579203,7,1,3.843001876,8,1,1.511829193,28,2,1.889285554,13,0,2.022608777,6,1,7.247018129,13,637.8544447
28.3943671,67.89361321,1,441.7268887,0,5.682686163,24,2,7.482337165,5,0,3.946290699,18,2,0.553419986,6,2,8.103031373,2,1,1.575903222,4,1,6.89775456,13,0,6.440946934,17,246.7607104
17.25724425,73.98678134,3,287.7205548,0,2.746658698,12,1,1.134621917,7,0,3.724689389,19,1,8.09871619,29,1,7.59878704,19,1,2.364839859,21,0,0.107228029,21,0,1.780654383,16,182.7580266
35.88256239,37.89406111,1,500.036716,0,4.744349141,4,1,2.475645081,21,0,4.55735814,14,0,9.841754851,28,1,4.844254708,4,0,3.658717031,27,1,3.051121397,17,2,7.911449655,5,182.7331922
23.01950162,72.94949788,3,542.2916465,0,3.337765971,5,1,8.073456212,12,0,1.770414411,2,0,8.240292924,17,1,5.377707778,27,1,7.93664981,10,1,3.988215314,20,0,2.991955061,4,26.50061585
19.66296276,84.54195124,3,162.6102798,2,5.793134028,0,2,7.629929363,11,1,6.340007674,5,0,5.549753349,26,0,0.59544138,0,1,7.379239375,11,0,8.352469489,18,0,1.349955693,12,232.8616838
16.01937854,40.78098653,2,200.2764889,1,8.890006108,5,1,3.861559186,29,1,3.641528191,29,1,2.952819705,15,2,5.555073523,15,2,9.254515923,17,0,3.903943731,17,1,4.22562665,15,616.3025803
29.77232358,44.2525995,2,208.1135046,2,5.693049844,17,2,9.54396902,9,1,8.523653493,24,2,1.976978885,20,1,7.91341524,29,0,0.586295591,3,2,0.112694462,13,2,0.909698484,20,738.9579628
31.93910905,88.28370564,1,445.6059047,2,6.317224183,21,1,9.106430158,2,2,7.565526601,30,2,3.640628718,4,1,5.738275736,8,2,0.11556281,30,2,3.523464118,9,0,2.632436563,8,1059.192097
15.41469572,40.85861716,3,401.5197775,2,5.187478471,8,0,9.623007491,3,0,6.105131641,7,2,6.669695295,22,1,2.653063701,9,0,6.991388297,12,1,4.989240984,0,2,3.713333584,11,333.4492439
27.80232646,81.2631056,1,409.4957823,1,0.511655064,23,2,4.279146902,0,0,3.642022226,30,1,4.470615555,28,0,6.675482723,28,2,2.792874958,19,1,9.490047867,8,0,8.518641745,30,306.8837589
20.66239438,59.53667139,4,570.3866498,0,2.328585569,24,1,1.974735837,12,1,2.099318317,15,2,9.340598201,14,1,3.6148843,9,0,3.340788955,27,0,9.410343038,17,2,7.925487413,9,188.8066529
31.12931976,44.83386446,1,487.9557664,2,4.920017294,28,0,6.266586391,23,0,7.761518641,14,0,8.54220343,4,0,5.448732843,12,1,5.468020259,12,1,1.808740382,12,0,4.427542858,25,348.0599941
19.35916073,82.24499408,5,163.9684623,2,3.102352837,14,0,6.847731583,3,2,4.86409099,12,2,1.02400616,10,0,4.875653633,15,0,1.024131231,3,2,1.851465417,26,1,7.245750578,12,331.9528874
32.27344345,56.7183153,1,273.7535412,0,1.817635978,25,0,1.254417845,21,0,2.247500382,25,1,1.315252239,29,1,3.81175001,29,0,6.426944165,22,0,1.633814565,16,2,5.686496362,18,185.0314557
24.66838366,60.88904124,5,317.6968231,2,5.041328419,7,2,7.864830343,10,0,1.95174615,19,1,6.762391853,21,1,7.188779804,19,2,3.251474462,28,1,7.889219324,29,2,3.408418551,15,561.8880083
38.41824972,51.55400216,5,297.9807944,1,3.228097934,18,2,0.180602198,18,2,1.654009045,14,2,2.3076839,13,0,8.83876112,28,0,6.327151243,22,0,0.060220404,22,0,7.258743435,16,257.4485377
18.4380236,65.57705109,5,434.6543046,2,2.581076432,23,1,4.827283875,10,1,7.771611962,17,1,7.91029877,24,0,0.052125185,24,0,8.340069131,6,2,1.271771982,24,2,6.834991545,15,542.8929209
23.52665878,39.81143236,4,545.9465516,2,4.639854174,15,0,3.310162595,11,1,2.289871853,12,2,5.913581423,18,1,9.336165192,3,0,1.711113333,22,2,5.379596316,21,0,6.190944422,29,404.738724
17.83683803,53.4648922,1,253.0257318,0,1.332842581,5,1,7.403030599,10,0,5.266422635,23,2,2.298305277,2,0,5.115151361,13,2,9.308730929,1,2,2.475620669,15,2,6.17955521,13,251.3845404
38.11734046,88.16473934,1,375.9385682,2,9.277457331,28,1,3.127607274,5,2,4.51546361,7,0,4.786867975,23,0,7.007318804,16,0,5.306881411,20,1,0.923564582,23,2,6.829819923,15,942.2909757
36.93348383,45.48800596,4,494.704711,2,8.677020979,5,0,8.268071128,11,1,5.796108992,13,1,4.060762924,9,1,8.556245662,27,2,9.229277652,25,1,3.598780123,30,1,3.845455126,23,492.7336905
21.44854069,69.40419987,3,308.1090294,1,7.076205857,21,1,5.949534888,26,1,8.771549004,27,0,8.731593592,27,1,4.671036923,4,1,2.077300822,17,1,2.742076051,10,1,8.690758151,14,503.0612859
31.49960115,49.51140385,2,184.0590642,0,1.062138276,2,2,7.938933618,8,1,8.677473901,10,1,0.32162475,5,2,8.349740734,12,2,6.045626646,20,1,5.111043065,22,2,1.623078455,11,528.4772433
35.43055501,76.40838754,1,337.4754826,0,7.758772545,9,1,9.893406378,24,0,4.510760718,5,2,8.958438905,27,1,1.776198195,24,0,4.038871173,27,1,9.792335938,8,1,8.838854632,4,840.6621976
28.88002029,37.85241964,2,127.6112604,1,8.079573281,0,0,6.791583457,9,2,0.153662507,29,1,6.520826829,25,1,1.591675345,2,1,7.742221912,5,1,1.243046368,6,2,3.42281843,10,173.5114366
28.24126446,88.1892627,4,571.191727,2,7.677646177,27,2,9.849503164,2,0,4.264438057,23,2,7.375381875,2,1,6.574713689,4,0,6.059089432,15,2,3.727267048,28,0,1.250316156,4,671.7428172
21.04630727,57.22737248,3,137.4106026,0,1.139658871,13,2,0.288363269,2,1,6.061935374,24,1,0.026074634,1,2,8.701430056,15,2,4.94515457,2,2,9.319850179,21,2,6.000274027,23,391.9465773
17.3275692,44.1630278,3,319.2283576,0,6.439079571,3,1,3.381399885,19,2,5.577647591,28,0,6.28239434,12,0,8.924261775,18,1,9.129854064,21,1,8.768730435,0,2,3.759866691,23,479.9499113
37.43039395,34.40980484,3,364.9406305,2,8.343247957,25,1,1.078532646,27,0,6.513361058,0,0,5.884861637,17,1,6.437404584,27,1,3.771170642,14,2,3.942710348,8,1,8.154997271,10,849.5091424
37.51045143,40.18547431,4,592.6519161,2,5.773534012,11,2,2.623049314,22,1,1.540757325,24,2,5.372055564,1,1,5.254892302,18,1,2.199802049,20,0,6.989532645,9,1,4.307854685,1,285.1135453
30.82753643,61.18643691,5,183.0109118,0,6.464073752,5,1,8.388878991,15,1,6.465350988,1,0,7.858668567,14,2,3.313930877,16,0,6.081011869,19,1,0.878570136,15,0,6.685625256,18,105.7231172
23.47574478,50.22019059,5,157.2157593,2,4.583634794,10,0,0.323232653,2,0,1.826516187,29,2,5.558710964,4,2,9.800004156,17,1,6.240284372,9,0,7.125410555,20,0,3.082579895,25,347.0607296
23.73023937,79.73300195,2,104.3530735,0,5.287073199,11,1,5.201829357,9,1,7.505239807,12,2,8.570971896,14,2,3.196956867,17,1,4.390946216,8,1,9.728577295,28,0,2.09452375,25,530.7214693
33.14889197,55.85325142,5,177.7857184,2,0.343768584,9,1,5.671287075,23,1,3.390876133,0,2,2.326314864,27,0,7.441861072,24,1,4.866100437,10,1,5.374881528,17,2,3.880490309,16,371.1828164
37.4277565,44.92285636,5,203.6364895,2,6.38963022,17,2,5.611511467,10,2,7.098954334,23,1,8.05982589,20,2,5.319817999,22,1,9.595534143,13,2,4.98490227,30,0,6.068078346,30,1214.089585
37.17716061,67.0286992,3,415.2904708,1,0.814472129,6,1,4.752970738,7,1,0.478655989,23,2,1.793127728,16,0,6.085123425,7,2,7.326856914,23,0,1.873186197,13,0,6.569467392,18,380.8589479
34.49688865,72.40663301,3,209.8533952,2,4.350145943,6,1,7.906029648,5,0,4.078600256,26,0,8.13117792,1,1,3.934805506,17,0,1.106017515,11,2,6.337881989,27,1,5.782066653,11,119.0273326
31.05079115,40.02251447,2,110.2604074,1,2.926550977,10,1,1.335430895,19,2,7.050345223,3,1,9.404635188,17,1,9.648231255,8,0,2.121300709,6,1,5.904372808,10,1,9.880557186,19,490.1763962
17.10349912,40.05715298,1,513.3091728,2,5.454279502,3,0,3.105770156,10,0,2.268705163,23,0,3.356941423,14,1,5.716823261,28,1,9.755766344,10,0,6.519330595,23,0,6.910901865,26,63.00385298
19.04071785,32.20028562,2,282.7978505,0,1.334163355,19,1,6.157260534,27,1,7.952870448,22,2,5.29886314,19,2,9.377876305,18,2,7.264655538,30,1,0.260832867,28,0,9.315196276,22,805.8053023
37.46385471,74.1841209,2,276.8483433,0,6.91643402,30,0,6.909513663,26,2,6.307797331,28,2,6.583290229,22,1,0.075914162,9,1,9.150451261,16,2,5.487234883,3,2,1.179331949,24,808.7803125
30.16072649,69.82827166,4,251.2395146,2,7.950115369,0,0,4.041484318,20,2,5.875617721,1,0,0.794716659,2,2,5.726705832,28,0,3.03861464,24,1,5.949348435,29,2,0.613729298,27,330.0566132
15.22992629,58.47785254,4,587.6866386,2,1.633544497,12,0,8.753712633,11,2,3.535488542,20,1,4.940807182,4,0,7.171868897,1,0,7.418668601,8,1,2.075301354,18,1,3.10994702,4,217.6238965
17.53678857,80.65022694,2,185.0577087,0,1.043130874,17,0,4.154933967,15,2,4.824514704,29,0,3.605849766,10,1,7.450801712,27,0,7.140027085,21,2,2.083328575,12,0,1.365889384,11,485.6235155
31.58754423,78.34020918,2,549.119032,2,1.455154828,8,2,4.027761343,17,0,5.97349301,25,2,8.724556313,8,0,9.049768818,16,1,2.946899854,22,1,2.762181685,0,0,5.258685282,15,271.9588862
15.1265396,65.12126186,2,488.4016661,1,8.771275619,25,0,0.362072615,12,1,4.724621139,19,1,8.766795187,4,2,0.04401609,24,1,5.508163255,12,0,7.117215917,20,0,5.189812535,0,263.0406479
19.02020129,82.09627683,5,138.2399777,1,5.281892618,23,1,5.511413362,21,1,6.983133239,15,2,7.007795395,24,2,0.003301593,23,2,6.274151113,15,2,6.062660635,18,0,5.750471664,1,833.2384886
28.71834473,42.3504726,4,593.3645508,1,4.67260996,23,0,7.086808385,2,2,4.336969331,2,2,6.557244746,0,1,4.722634608,12,2,4.811318108,2,1,8.457626461,14,0,7.452278808,9,115.6603024
32.29737994,36.71517716,2,235.6829818,1,1.067118191,8,1,1.144381635,14,1,2.022731817,16,0,7.336884593,24,1,0.29293705,30,0,8.271787067,4,2,2.956585718,19,2,9.713297002,1,220.4146166
31.29903149,46.18497669,3,149.2914635,1,6.495560068,30,0,3.054327661,21,0,2.139337828,4,2,3.65986901,13,2,9.745325537,27,0,8.328690418,22,1,9.120680599,14,2,8.782586914,24,846.115539
20.60673274,33.42521137,3,514.6571171,2,8.679995919,22,2,7.812569538,27,1,0.058037688,25,0,4.045192468,4,1,2.220651745,10,2,8.506005483,16,2,7.43706162,24,0,1.183672396,9,992.6807994
32.80448053,61.87017168,5,453.3377668,2,8.281858693,28,0,3.659194354,20,0,3.009577156,7,1,5.537047229,7,1,4.726647294,15,0,8.034235691,27,2,3.9501167,10,2,3.385136888,22,701.6108607
20.93122719,86.19634154,5,408.6094029,1,6.26054709,8,0,2.41602462,13,0,7.489176405,11,2,9.380281274,20,0,0.6113763,19,2,4.880834772,0,0,0.952620656,29,2,2.55823025,17,396.137758
23.13499245,32.36061244,1,177.9904318,2,0.752787167,9,2,6.722006636,17,1,7.941627088,24,2,7.239998741,13,2,5.220484162,6,1,3.814382981,20,2,2.569836625,22,0,1.768173578,0,750.1858988
33.66228513,37.32659484,1,339.2480581,2,1.123970272,27,0,1.967587777,30,0,2.024675421,22,1,5.509892445,27,0,3.799561251,27,0,8.313762837,8,0,9.567682172,26,2,5.447248767,4,297.8026073
31.24082248,57.1319417,1,490.2780134,1,0.493089871,1,1,8.956529196,27,0,9.590439969,11,0,7.704130149,15,1,0.446600289,29,0,4.902014586,22,2,3.103633759,4,0,5.53264402,11,546.4472542
36.23058526,86.03250105,5,251.8119691,2,2.574792165,5,0,1.05598396,28,0,5.024027935,26,2,3.708903122,5,0,3.351242667,2,2,2.463713986,16,2,3.299009601,23,2,2.272448279,16,106.1173336
31.44032231,48.9693663,5,255.8449143,2,1.356614672,14,0,7.065498023,13,0,9.16978749,0,1,7.304667011,7,2,3.914360202,15,1,5.073435323,28,1,1.895889311,21,0,7.118972503,24,226.5424466
29.20771508,60.43408852,5,101.570453,2,2.600480403,2,0,4.995487013,4,2,7.067652819,0,2,4.106762483,1,0,9.899214913,18,0,1.418498219,12,1,8.068506011,9,0,7.329142992,18,231.5130187
17.3418692,32.49437154,3,187.1217008,1,3.850580557,10,2,8.699295624,20,1,7.22433423,14,0,2.79661407,18,0,2.078858719,19,0,6.916294906,14,1,2.756442302,17,2,0.209799948,17,496.2243258
24.19289508,38.90059206,5,537.7028126,2,9.429827841,30,0,1.26195091,13,2,0.850436213,16,0,6.097240475,26,1,5.447796154,15,2,3.359212816,27,2,3.302582484,6,2,3.957577037,29,898.6915525
21.63005919,89.19780738,3,320.8732458,0,6.103760598,5,0,6.778949185,24,0,2.199911269,1,0,6.868775597,8,2,9.873155492,1,1,2.606587984,20,2,4.143481084,0,1,8.901406412,12,70.39096909
21.09974108,87.90712179,1,592.1172496,0,8.349737857,2,1,5.720546392,26,1,0.088148333,16,0,4.592935612,4,1,7.920192079,13,2,9.565087462,30,0,4.337282798,2,0,5.203186082,21,414.8141671
39.32526387,30.29639886,1,297.8539818,1,7.103515007,23,0,4.800901422,7,0,7.161276405,19,1,5.655007314,4,1,9.933675009,25,1,7.768809958,7,0,4.113407904,27,0,3.476278014,2,374.0072143
24.82744312,87.10870713,1,457.5932274,0,1.125031305,30,0,4.914072634,27,1,3.444382884,25,2,6.940660749,24,2,9.682983147,19,1,7.870695027,7,0,5.037436954,0,0,2.536761516,20,716.5163075
37.30116388,68.34719627,2,240.9595215,1,7.359204064,10,0,7.219769618,27,2,7.866525161,8,1,7.677100516,25,0,4.895395421,9,2,6.237219693,27,1,8.145128796,29,0,2.433545199,9,672.2665686
30.77846565,82.07509767,2,281.9048206,0,2.750988816,14,0,9.377416549,22,1,3.389362199,11,0,8.955714791,18,1,6.963758499,18,2,8.391728105,1,1,8.192850407,30,2,0.997680339,13,118.3550088
34.87028259,57.28439134,4,195.3629938,0,6.39107847,12,1,0.912516591,30,0,8.193337523,3,0,3.545442063,29,0,1.104431269,23,1,7.591624812,22,0,7.983131338,16,2,8.172264191,7,238.6165911
27.56592733,60.93576171,4,273.5311842,0,3.409619736,19,1,0.195026476,14,1,1.306982537,12,0,9.514772529,3,2,4.41148825,10,2,5.987737041,9,2,1.011248391,14,1,0.866574054,9,25.5384847
29.42259712,59.33079482,4,373.6187602,1,9.976722633,27,2,8.057047925,27,1,1.733731568,3,0,6.372798101,15,1,8.090185423,17,0,9.611244019,4,1,7.996788033,4,0,2.922947659,1,877.258355
27.31294235,70.01185545,2,595.8864405,1,2.635514795,9,0,1.081693876,28,2,3.408765396,6,2,7.877018827,15,0,5.05335321,10,0,1.915949497,15,1,1.202517735,21,1,0.456757386,27,267.048664
19.88107469,38.37907529,2,432.1008565,2,2.791304708,5,2,9.866967961,14,0,4.084873889,13,0,6.997690435,15,0,7.026990328,8,0,9.43379719,24,0,1.247237701,15,1,7.813865697,12,102.9755205
33.06130288,31.79841539,4,199.6229772,1,9.306722556,14,2,6.19348249,29,1,3.487028108,26,2,2.055717253,6,1,7.4575133,18,0,4.01438162,18,1,9.478627716,11,1,0.392836822,4,740.2475784
22.01930906,48.4757965,4,122.4807208,0,0.246444046,24,0,6.508663953,18,2,7.636470325,8,0,0.71438383,17,2,2.534691412,19,0,5.283989834,0,0,8.193978447,18,1,3.083011039,10,390.7951768
15.60789916,72.28084576,5,163.1782407,0,6.966889879,17,1,1.988917029,25,1,0.969513926,22,2,7.26286464,23,0,8.756993729,28,2,1.227393195,12,1,5.524104669,13,1,5.732973701,23,430.466917
31.1368074,42.11120713,4,381.2776006,1,7.253263907,17,1,2.403123103,19,0,3.512170196,0,2,5.110526678,20,2,4.598224309,9,1,5.401074389,3,2,8.749702045,2,2,4.095613603,0,329.8090093
19.42776699,70.405946,5,482.5801644,1,8.363785774,6,0,6.593503031,5,1,8.372399995,0,0,7.022133684,30,1,2.101851036,29,2,6.112067519,6,2,9.893646426,18,2,2.822710672,25,235.3079685
38.51146461,88.19472277,3,570.2096037,1,9.744393106,14,0,9.097268379,18,1,0.667970773,19,1,4.768428039,0,0,8.654158818,30,0,9.977015418,0,1,6.106420666,0,1,2.751890724,9,140.470403
38.84821443,35.63404295,2,107.911586,2,9.756019192,17,1,9.823905545,26,1,9.423435077,3,1,3.122345204,2,0,4.178188061,25,0,9.751924111,1,0,6.12898437,20,2,7.97790306,29,893.7143243
37.87160976,70.35612709,4,361.3800708,0,0.652767576,17,0,1.980309466,24,1,9.863168423,0,1,2.850179093,30,0,7.503124384,30,2,9.663972919,15,1,7.544270292,0,2,9.739780951,26,200.2645483
24.25396751,56.62501316,2,335.4336781,2,8.218393228,19,0,1.341196227,7,0,0.885681738,21,1,7.305321309,24,2,5.480330722,30,2,3.483880601,13,0,2.321389524,25,1,3.480410704,28,667.8492315
